review,rating,date
"Spotify cuma cari untung atau apasih? saya kaget karna tiba tiba saya tidak bisa memutar musik di playlist saya,saat saya mencoba di playlist lain punya saya tetap tidak bisa, tapi saat memutar lagu yang tidak masuk playlist saya dan tidak masuk di selera saya terputar,saya sebenarnya pakai free tapi apakah harus menghabiskan ber puluh puluh ribu hanya untuk mendengarkan lagu,itu hanya keluhan saya🙏",1,2025-12-21 12:06:09
mantap,5,2025-12-21 11:56:13
"pilih lagu ja sekarang harus bayar, 🤦 , hati hati sepi yang pake lama lama",2,2025-12-21 11:50:57
bagus,5,2025-12-21 11:48:31
"Aplikasi yang sangat bagus untuk menyetel musik, aku sangat suka menyetel musik ketika tidur, aku berharap agar aplikasi ini semakin maju dan semakin sukses untuk kedepannya👍🙏",5,2025-12-21 11:43:35
terlalu disuruh premium,4,2025-12-21 11:33:15
kenapa semuanya harus premium,1,2025-12-21 11:25:13
bagus sekali,5,2025-12-21 11:22:43
"Terlalu banyak iklan, harga berlangganan terlalu mahal",3,2025-12-21 11:22:27
aplikasinya bagus banget lagu nya pul dan ada liriknya juga pokoknya mengunakan aplikasi ini sangat puas,5,2025-12-21 11:21:18
sangat bagus,5,2025-12-21 11:21:03
jangan nyusahin pengguna kalo mau untung juga,3,2025-12-21 11:16:21
iklannya kebanyakan,3,2025-12-21 11:12:21
bintang 5 tapi kalo lagu di puter berkali-kali sekarang bayar saat itu tidak seperti ini,5,2025-12-21 11:10:14
"Mayan bagus sih.. Kurang lebih Ytblah.. Karna semua lagu dicarii ada. But.. Ttep jg ada iklannya🥱🗿, Yg disponsor GK ada iklan katanya🥱🥴🗿, H0aaaaaaaaaaaaambon🥱🗿.. Ttep ada iklan!🗿",3,2025-12-21 11:04:59
"aplikasi ini bagus, tetapi saat ingin putar yang bagian favorit ku, tidak bisa dipencet dan diputar jadi tolong perbaiki lagi..",4,2025-12-21 11:01:57
lagu nya banyak bisa dipilih tidak ngelag sama sekali,5,2025-12-21 10:56:23
spotify ini sangat bagus kenapa bagus karna saya senang bisa dengar lagu dengan bareng main fr legend,5,2025-12-21 10:43:41
bodoh,1,2025-12-21 10:39:07
iklan nya dikit aj,5,2025-12-21 10:17:36
Very good,5,2025-12-21 10:15:20
"bangg di Spotify saya ada bug gatau aneh waktu mau dengerinn lagu multo gabisa terus sama yg lain gabisa kenapa ya bang.., mohon di perbaiki ya bang gua jadi gabisa dengerin lagu lagi sambil slebew duhh🥲",3,2025-12-21 10:09:13
mantap,5,2025-12-21 10:02:51
tidak bisa mendengar lagu kalo gak premium 👎👎,1,2025-12-21 10:00:33
aplikasi yang bagus untuk mendengarkan lagu,5,2025-12-21 09:59:44
lagu nya lengkap,5,2025-12-21 09:59:25
the best bisa dengerin lagu kesukaan tiap hari terutama lagu² mahalini❤️,5,2025-12-21 09:50:59
males banget dah ada iklannya,1,2025-12-21 09:39:25
Ya begitulah,5,2025-12-21 09:28:44
mantap,5,2025-12-21 09:25:52
gg musicnya kedengeran enak,5,2025-12-21 09:18:10
bagus,5,2025-12-21 08:52:39
Ini kenapa iklan 3 kali lipat gak suka minimal 2 kali iklan makin dengelin lagu fokus gimana,1,2025-12-21 08:51:47
bagus bisa dengerin lagu favorit,5,2025-12-21 08:44:41
kikir,1,2025-12-21 08:40:07
bagus tapi sedikit saran jgn di kasih premium biar kalo mau putar ulang ga bayar dan Jadiiin Spotify Fersi offline kadang kalo jaringan ngelag susah buat masuk dan dengarin music nya 🙏🥰,5,2025-12-21 08:34:01
"ini bagusss banget,bisa buat dengerin lagu apapun itu cuma kalo udah selesai dengerin pasti ada iklan nyaaa",5,2025-12-21 08:31:10
aplikasi ini sangat bagus,5,2025-12-21 08:23:17
keren,5,2025-12-21 08:22:57
ini knp ga bisa dengerin lagu line without a hook sama perfect udah di hapus 5 kali sama aja ga bisa,4,2025-12-21 08:18:48
lagu sesuai dg playlist,5,2025-12-21 08:11:34
bagus seru,5,2025-12-21 07:56:23
bisa mendengar semua lagu tampa bayar ❤,5,2025-12-21 07:49:14
mantap buat deringan lagu Sambil santai,5,2025-12-21 07:46:46
good,5,2025-12-21 07:25:38
ada iklan ganggu,4,2025-12-21 07:24:24
"mobile version suck, kikir",3,2025-12-21 07:04:21
nice,5,2025-12-21 06:27:21
"ini kalo bisa ngasih rating setengah juga aku kasih rating setengah. IKLANnya banyak BANGET, masa setiap ganti 1 lagu, iklan. ganti lagi, iklan. dulu ga sebanyak ini liriknya juga ilang ilangan sekarang jadi males kalo dengerin pake spotify",1,2025-12-21 06:25:07
BAGUS bgt TAPI ADA MINES NYA setiap kali mau putar lagu ada iklan nya,3,2025-12-21 06:18:53
bagussss,5,2025-12-21 06:15:25
iklan sekarang lebih parah,1,2025-12-21 06:14:55
lagu lagi,1,2025-12-21 06:09:09
good application,5,2025-12-21 06:03:15
sangat bagus,5,2025-12-21 06:01:23
terimakasih selalu ada buat saya 🤭❤️,5,2025-12-21 05:58:43
lagunya enak bagus tapi ko kaya nge bug kalo mau mutar musik yg aku sukai ko gak bisa di putar ampe di pencet pencet gak ke putar tuh lagu gimana minn,4,2025-12-21 05:56:41
mantap,5,2025-12-21 05:47:33
seruuu bangettt dengerin lagu dj di spotify,5,2025-12-21 05:43:44
sumpah baguss,5,2025-12-21 05:41:36
baguss si bagus cuma kebanyakan iklan mana iklan nya sampe 4 lagi muakk,2,2025-12-21 05:41:17
bagus bangat cocok buat dengerin musik dengan jelas dan ada liriknya juga,5,2025-12-21 05:35:38
ok,4,2025-12-21 05:33:27
bagus mantap!👍,5,2025-12-21 05:32:10
bgus sih syg ny ad yg premium,4,2025-12-21 05:24:44
bagus bgt lagunya,5,2025-12-21 05:14:00
"seru bgt dengerin disini, ya walau harus premium tapi worth it bgt, bisa dengerin lagu lagu terbaru.",5,2025-12-21 05:12:39
𝒃𝒂𝒈𝒖𝒔𝒔 𝒃𝒂𝒏𝒈𝒆𝒕𝒕,5,2025-12-21 05:12:39
"aplikasi nya bagus,dan lagu lagu nya lengkap tapi sering iklan",5,2025-12-21 05:08:54
banyak iklan nih,2,2025-12-21 05:03:56
goooddd👍👍,5,2025-12-21 04:50:03
bagusss,5,2025-12-21 04:46:52
kebanyakan iklan,1,2025-12-21 04:40:30
AAAAAA LOPYOUU,5,2025-12-21 04:39:44
ok,5,2025-12-21 04:39:09
mantep,4,2025-12-21 04:36:38
"gatau, intinya suka sama lagu lana del rey",5,2025-12-21 04:33:45
mantap,4,2025-12-21 04:20:06
bisa mendengarkan lagu banyak,5,2025-12-21 04:16:18
aplikasi jelek,1,2025-12-21 04:12:33
bagus banget,5,2025-12-21 04:12:32
"kukasih bintang 4,karna ada bug dimana musicnya tidak dapat diputar sampai sekarang",4,2025-12-21 04:09:39
sangat bagus saya suka soalnya lagunya banyak pokonya ini debest,5,2025-12-21 04:08:03
mantap,4,2025-12-21 03:41:03
"experience gw pake aplikasi ini jelek banget sekarang. bahkan untuk dengerin 1 lagu doang, malah diputer lagu lain, bahkan sampe slide berapa kali masih ga dikasih lagu yang pengen gw dengerin.",1,2025-12-21 03:32:53
suka aja,5,2025-12-21 03:30:16
mantap bisa putar musik apa aza di latar belakang 👌👌👌,5,2025-12-21 03:23:47
bagus banget aplikasinya,5,2025-12-21 03:14:03
orang milih lagu kesukaan malah lagunya milih lagu kesukaan aku yang lama,3,2025-12-21 03:10:33
musik nya bikin candu,5,2025-12-21 03:03:46
mantap,5,2025-12-21 02:58:03
bagus banget bisa buat galau,5,2025-12-21 02:51:48
iklan parah,2,2025-12-21 02:40:54
enak di dengarkan pas lagi kesepian,5,2025-12-21 02:34:05
terbaik,5,2025-12-21 02:23:22
"enak banget untuk nyalain musik kalau lagi beres beres rumah, rasanya ademmm, hhe iya gaa?",5,2025-12-21 02:23:17
ini sangat bagusihh wahh,5,2025-12-21 02:19:41
lagu termonitor,5,2025-12-21 02:17:54
❤️❤️❤️,5,2025-12-21 02:17:09
seruuu banget bisa main game sambil dengerin lagu apa lagi kalomain roblox tambah seruu,5,2025-12-21 02:16:01
i likeeee.....,5,2025-12-21 02:10:05
"gak sekaliam nanti makin update iklannya 100 sekalian? yang gratisan sedikit semakin sedikit dirugiin, padahal cuman mau dengerin lagu iklannya bejibun, mending mixnya bener. ini apk sengaja biar orang orang pada premium gitu?",2,2025-12-21 02:04:33
bagus,5,2025-12-21 01:54:04
𝒃𝒂𝒈𝒖𝒔𝒔𝒔𝒔𝒔 𝒍𝒂𝒈𝒖,4,2025-12-21 01:41:02
banyak aturan,1,2025-12-21 01:32:32
keren ..hanya Skrang yg free ny sangat trbatas🙈😌,5,2025-12-21 01:29:44
no kritik,5,2025-12-21 01:19:57
bagus sekali,5,2025-12-21 01:11:17
Bagus..saya suka,5,2025-12-21 01:01:55
aplikasi Musik Terupdate dan Terlengkap💪,5,2025-12-21 00:53:50
bagus tapi iklan nya ganggu+kadang ngeleg,4,2025-12-21 00:44:04
seruuu dehhh pokonyaa,5,2025-12-21 00:28:29
Banyak iklan setiap 2 lagu TIDAK NYAMAN didengar !!,3,2025-12-21 00:14:59
bagus,5,2025-12-20 23:56:39
"Bagaimana ini Spotify? saya menambahkan lagu baru ke playlist lagu yang disukai, tapi malah tidak bisa diputar, sudah di uninstall aplikasi masih sama. tolong dong",2,2025-12-20 22:28:56
bagus,5,2025-12-20 22:23:02
mntap,5,2025-12-20 22:09:43
mantap,5,2025-12-20 21:13:06
"bagus bgt sih bisa nemenin hari' tapi yah iklan nya lumayan juga, tapi bagus kok aman",5,2025-12-20 21:02:10
"ini kenapa sekarang Spotify apa-apa harus premium, ini itu harus premium, perasaan bulan lalau atau tahun lalau ganti lagu aja ga di batesin okelah ada iklan nya pas mau ganti lagu, lah ini sekarang ganti lagu di batesin 3 kali mau ganti lagu lagi harus ke premium.",3,2025-12-20 20:45:05
hahaha semuanya aja bayar. saya hapus deh,1,2025-12-20 20:24:10
SANGAT JELEK KAMU TAU KATA JELEK TIDAK SEPERTI DULU,1,2025-12-20 19:43:04
saya sudah mengurutkan lagu yang saya suka dari 1-40 lagu tidak urut sama sekali dari pertama banyu surgo yang harusnya lagu yang kedua kan konco tekan mati kok tiba-tiba ke lagu pengangguran itukan aneh dan dari 40 lagu tidak urut yang mau di denger lagu yang di suka mala lagu yang bukan saya suka jadi kesimpulan ya lagu tidak urut dan saya kecewa sekali karna bukan lagu yang saya suka habis itu yang lagu bikin saya tidak setres malah bikin setres dan habis itu saya lihat apakah ada perbedaan,1,2025-12-20 19:18:03
good,5,2025-12-20 19:09:10
"tidak dapat menyetel lagu yang baru saja saya sukai di playlist, tolong bug nya diperbaiki",3,2025-12-20 18:58:26
Bagus si tapi kurangnya diberi gratis premium 🤭,5,2025-12-20 18:36:25
ok bgt,5,2025-12-20 18:30:08
👍,5,2025-12-20 18:18:34
favorit,5,2025-12-20 18:18:11
"apa apaan iklan 4, dulu iklan paleng 1, 2, lah ini 3 atau ga 4, sedesperate itu kah?? jdi males dengerin spotify",3,2025-12-20 18:17:58
baguss,5,2025-12-20 18:15:30
bagus,5,2025-12-20 18:08:52
semua lagu nya pas sama selera ku jadi kalo ada lagu baru kabarin yah tapi yg enak lagu nya,5,2025-12-20 18:04:26
"jadi jelek banget, ga suka banget rekomendasi lagunya, ga suka kpop, tapi direkomendasiin kpop mulu, heran dah",1,2025-12-20 17:57:50
suffle nya jgn buat prem doang andeng,4,2025-12-20 17:46:40
debest deh enk buat tidur sambil dengerin musik di Spotify,5,2025-12-20 17:28:07
mantep si nih apk🤩🤩,5,2025-12-20 17:10:54
aku mau dengerin lagu diplaylist susah banget. malah cuplikan doang,3,2025-12-20 16:57:21
iklan pakk,1,2025-12-20 16:30:12
bagus aja,5,2025-12-20 16:29:43
iklan terus sampe mampus,1,2025-12-20 16:27:17
emang mantap spotify menurutku,5,2025-12-20 16:20:05
Kanap setiap mau beli premium selalu Enda bisa,5,2025-12-20 16:06:45
"makin lama di update, makin eror. gabisa add antrian deh jadinya gara gara eror stucknya itu.",2,2025-12-20 16:05:14
terlalu maksa untuk berlangganan banyak batasan bagi pengguna gratis,1,2025-12-20 15:59:44
bagus tapi kenapa saya tidak bisa memutar musik yg ada pada fitur koleksi kamu,4,2025-12-20 15:52:48
lagunya enek dan GK bayar,5,2025-12-20 15:43:53
spotify selalu jadii temen buat aku main game dan tolong yang ga prem jgn kasi iklan dong 😭😭😁😁😁,5,2025-12-20 15:37:12
bagus banget bisa dengerin lagu yg banyak,5,2025-12-20 15:23:56
"Selama ini ga masalah sama iklan yg byk untuk gratisan. Tapi udah 2 harian ini lagu yg disukai gabisa d putar ky biasanya. Nambahin lagu yg disukai byk, tapi masih tertulis total lagu yg lama. Gue uninstall dan install ulang tadi, tapi tetap gabisa diputar lagunya. Dahlah sepertinya gue mau beralih ke apk lain dulu 🙄",1,2025-12-20 15:07:50
awesome aplikasi,5,2025-12-20 14:58:09
Sukaa..tapi memang gak semua lagu yah yang ada liriknya?,5,2025-12-20 14:51:59
"bagus2 aja sih sebenernya, cuman iklan tuh yang yaallah rame bener, sering bangettt. trs tuh sekarang udah gabisa putar playlist ya?? malah lagunya kemana2, padahal udah dibuat playlist, tolonglah 🙏😭",4,2025-12-20 14:50:54
jelek,1,2025-12-20 14:46:23
ini mana ya liriknya kok ga ada udh premium padahal trs kenapa lagunya ga ada shuffle antrianya kalo udh selese satu yaudah selese ga ada next rekomendasi antriannya,1,2025-12-20 14:43:25
kebanyakan iklan🙏🏻,3,2025-12-20 14:30:28
gilaaaa,5,2025-12-20 14:17:42
"makin ke sini iklan nya makin banyak njir, pdhl dulu ga sbnyk itu deh :/",4,2025-12-20 14:16:41
aplikasi kikir,1,2025-12-20 14:10:27
cottt bayar,1,2025-12-20 14:04:56
Tebaik ✨️,5,2025-12-20 13:59:09
lagu nya enak bgt plss bikin aku ketagihan dan skrg hobi aku musik makanya download Spotify biar hidup mu makin Asikk!!!,5,2025-12-20 13:42:38
keren,4,2025-12-20 13:35:04
bagusbanget aplikasi banyak lagu nya,5,2025-12-20 13:18:10
nge bug tidak bisa di buka,1,2025-12-20 13:17:01
Spotify bisa putar di latar belakang gk si,1,2025-12-20 13:13:44
ok,5,2025-12-20 13:12:05
dah parah nih bagi pengguna tablet make spoti gak mood dengerin lagu disini,1,2025-12-20 13:04:23
musiknya enak enak meski saya pilih terserah tapi musik selanjutnya slalu pas dengan apa yang saya mau,4,2025-12-20 12:57:44
kenapa akunku yg satu g kelihatan profilnya?mau ganti akun jadi g bs?padahal biasanya baik2 aja.makin mahal tolong dong jangan bikin pusing,4,2025-12-20 12:49:46
loavspotify,5,2025-12-20 12:38:19
baguss banget dehhh,5,2025-12-20 12:36:47
bagus,5,2025-12-20 12:36:42
"dikit2 premium,antap sekali Spotify",1,2025-12-20 12:20:37
kenapa harus bayar lagi hanya mau pilih lagu SJ ni kah,1,2025-12-20 12:14:16
"sayang, baby, kesayangan, babe, my love, the love of my life, best friend, amour, forever cinta spotify ♡_♡",5,2025-12-20 11:53:18
"mau bayar lewat web aja ribet minus nya itu sii, selebihnya okee,tolong pembayaran bisa di lakukan di apk ya",5,2025-12-20 11:38:34
"bagus bgt,tapi plis Adain fitur buat liat siapa yang nyimpen playlist kita sendiri dong😔🫵🏻",5,2025-12-20 11:33:05
aplikasi nya oke dan kalo aku dengerinh kalau lagi beres beres👍,4,2025-12-20 11:15:25
"bagus, cuman kenapa banyak iklanya? setiap mau dengerin lagu iklanya 4x, terus waktu aku mau putar lagunya gak bisa, aku Udah hapus terus download lagi tapi masih tetap gak bisa dan kenapa gak ada lirik di beberapa lagu? padahal aku mau tau liriknya gimana, perbaiki lagi dong",2,2025-12-20 11:11:45
bagus 👍,5,2025-12-20 11:09:55
I LIKE THISS🤍🫰🏻😋,5,2025-12-20 11:00:39
apk bagus min kembangkan❤️,5,2025-12-20 10:56:22
oke lahh,5,2025-12-20 10:52:18
"plis cepet benerin bug yang baru baru ini ganggu banget, lagu lagu yang baru di tambah ke playlist gak bisa di putar",3,2025-12-20 10:52:16
Aplikasi Spotify keren untuk mendengarkan lagu📲,5,2025-12-20 10:51:27
"ini kok musik nya gak bisa pencet di playlist, mohon di perbaiki",1,2025-12-20 10:48:27
"nggak ngerti lagi kenapa, sekarang malah ngelag parah apk nya, perasaan dulu lancar lancar terus",4,2025-12-20 10:47:19
bagus,5,2025-12-20 10:46:29
"udah 2 tahun pake aplikasi ini gak pernah sekecewa ini, kebiasaan aplikasi yah gini ketika sudah naik dia lupa fitur ² yang menyebabkan orang lain ingin menikmatinya malah jadi menyebalkan milih lagi wajib premium apalah nyetel lagu A. keluar nya B uninstall deh .",1,2025-12-20 10:43:33
kebanyakan iklan,1,2025-12-20 10:42:44
top markotop lengkap dan bisa di request lagunya,5,2025-12-20 10:10:07
sangat menghibur buat dengerin musik,5,2025-12-20 10:02:30
tidak sesuai dengan referensi kesukaan lagunya,1,2025-12-20 09:58:50
enak aj,5,2025-12-20 09:55:34
ini gimasih gua mau nyetel lagu lagi yang baru gua dengerin tapi kok ga bisa gimana rusak ya,1,2025-12-20 09:54:21
sangat cocok untuk yg lagi galau,1,2025-12-20 09:35:43
sekarang iklanya makin banyak,1,2025-12-20 09:26:55
"kikir naik nya drastis, mending pake apple music aja",1,2025-12-20 09:22:32
ngeleg,1,2025-12-20 09:21:02
bagus banget cocok KLO lagi kesepian tinggal puter lagu di spotify,5,2025-12-20 09:13:09
enak bangett banyak musik viral seru dehh,5,2025-12-20 09:05:35
lumayan bagus 👍,5,2025-12-20 08:54:39
bagus!!!,5,2025-12-20 08:51:05
asik,5,2025-12-20 08:35:55
gg musik,5,2025-12-20 08:34:06
sangat bagus untuk mendengarkan musik,5,2025-12-20 08:25:30
bagus buat dengerin musik👍,5,2025-12-20 08:20:46
cakep,5,2025-12-20 08:20:20
mantapppp gannnn,5,2025-12-20 08:16:08
banyak iklan,1,2025-12-20 08:15:41
Saya suka dengan aplikasi anda,5,2025-12-20 08:03:19
kebanyakan iklan anj,1,2025-12-20 07:43:36
👌,5,2025-12-20 07:41:39
seru bayak nyayinya lagi,2,2025-12-20 07:35:28
ok mantap,5,2025-12-20 07:32:47
ya mantap minus nya gak geratessssssssssss,5,2025-12-20 07:32:41
good,5,2025-12-20 07:31:06
bgus bngt nemenin lagu galau hehe,5,2025-12-20 07:30:21
kenapa punya saya kalo mau ganti musik harus pake spotify premium dulu?,4,2025-12-20 07:26:35
bagus banget tetap pertahankan 😁,5,2025-12-20 07:21:39
sangat menghibur,5,2025-12-20 07:17:16
terlalu bnyakniklas jika belum premium,5,2025-12-20 07:12:39
mantap,5,2025-12-20 07:08:13
saat ingin mendengar lagu yg sudah di favorit kan dan saat di pencet lagunya tidak bisa di putar,3,2025-12-20 06:55:29
baik,5,2025-12-20 06:53:07
"IKLAN terlalu banyak, LIRIK banyak yg tidak tersedia",3,2025-12-20 06:49:44
"aplikasi ini sudah bagus, tapi kenapa saya tidak bisa mengulir atau mengeser bar lagu berbentuk lingkaran. Apakah ini bisa diperbaiki? Apakah ada cara? Perangkat saya samsung",3,2025-12-20 06:49:35
Ngemis makin mahal,2,2025-12-20 06:45:17
bagus sekali,4,2025-12-20 06:40:28
"bagus kok, tapi kalo mao hapus playlist gabisa jadi byk playlist aku pdhl itu ga ada isi lagunya, terus kalo bisa jangan lemot kali plsplspls spotify. ok makasih",3,2025-12-20 06:28:08
Iklan nya tiba-tiba muncul dengan setiap aku mau putar lagu selalu ada banyak iklan,2,2025-12-20 06:24:01
"agak ngeselin, soalnya aku teken lagu gak ketekan",3,2025-12-20 06:19:34
saat bagus,5,2025-12-20 06:17:26
memudahkan sy mendengarkan lagu apa saja di mana saja kapan saja sesuai keinginan👍🥰,5,2025-12-20 06:17:23
"lagunya enak semua njir ditelinga gw😋 dah itu aja,hehe🗿🙏",5,2025-12-20 06:03:27
semua lagunya enak buat di denger,5,2025-12-20 05:52:40
keren untuk dengarkan lagu ada semua di Spotify ini keren 💪👍,5,2025-12-20 05:49:51
"bagus,mudah digunakan, tidak banyak iklan",5,2025-12-20 05:48:18
thx's Spotify sangat terhibur,5,2025-12-20 05:10:44
"Yang benet aja, masa gue udah gabisa puter lagu di playlist favorit gua",1,2025-12-20 05:08:39
bagus bangett aku suka dengerin hindia di sini😁,5,2025-12-20 04:51:35
mantap poll,5,2025-12-20 04:42:18
keren lagu coboy junior,5,2025-12-20 04:37:34
baguss cuman banyas iklan saja,5,2025-12-20 04:30:44
bagus banget,5,2025-12-20 04:27:59
"aku bukan pengguna premium, tapi kenapa ya spotify yg lama sama skrng malah parah yg ini. setiap denger lagu 2-3 langsung iklan, jeda agak lama langsung iklan. KALO GITU SPOTIFY MUTARIN IKLAN AJA NGGAK USAH LAGU, pantesan pada pindah platform sebelah.",1,2025-12-20 04:22:05
ya okelah dah bagus tapi kenapa kalo mau loop lagu harus premium? dan tolong kalo bisa tambahkan data beberapa kali kita sering putar lagu itu misalnya lagu favoite saya sudah saya putar sebanyak 30× gitu dan akan terus bertambah jika kita dengar trus,4,2025-12-20 04:09:59
saya cukup senang bisa mendengar lagu di Spotify dan jika saya ada uang saya akan beli yang premium,5,2025-12-20 04:02:04
Sangat menghibur,5,2025-12-20 03:31:51
baik,5,2025-12-20 03:29:43
iklan nya kurangin min jahanam tapi overall bagus,5,2025-12-20 03:22:37
banyakk kolek si nya,5,2025-12-20 03:16:12
bagussss,5,2025-12-20 03:14:58
enak bgt oyy,5,2025-12-20 03:09:19
bagus tpi sering ada iklan,4,2025-12-20 02:53:36
"tolong di perbaiki lagi sistem musik nya, setiap gua ngedit pasti mati sendiri musiknya, dikira musik mati sendiri enak gitu",5,2025-12-20 02:41:18
"aplikasi nya bagus tapi,bisa nga sih fitur download jangan premium bikin ribet apalagi kalo kuota udah sekarat dan masih mau dengar lagu",3,2025-12-20 02:37:10
"asyikkk kalo Bersih' sambil dengerin musikkkk, dll",5,2025-12-20 02:36:29
bagus sih tapi banyak iklan jadi keganggu pas main game apa lagi pas main ML pas war malah iklan hapus sin iklan pliss,4,2025-12-20 02:30:17
amazing,5,2025-12-20 02:24:05
bagus banget,5,2025-12-20 02:12:13
"perasaan dulu iklannya tidak sebanyak ini ini bisa 3 kali iklan, padahal saya menggunakan aplikasi tsb menggunakan data bukan gratisan atau ofline, iklan sewajarnya saja kami kan mau denger musik pake data, bukan liat iklan pake data",2,2025-12-20 02:05:27
"aku rasa sudah mantap, tidak ada iklan saat pemutaran musik dan pergantian ke musik lainnya, ini sudah bagus. terimakasih banyak",5,2025-12-20 02:03:57
bagusss,5,2025-12-20 02:03:50
bagus...,5,2025-12-20 01:48:20
tambahin terus iklan nya masi kurang tu banyakin lagi sampe seratus gak papa harga premiumnya juga nainkin masi kurang mahal,1,2025-12-20 01:41:32
"keren sih,tapi iklan nya lama bgt",4,2025-12-20 01:41:23
terlalu banyak iklan,4,2025-12-20 01:36:39
"Spotify adalah aplikasi layanan streaming musik dan audio yang memungkinkan pengguna mendengarkan lagu, album, dan podcast secara online. Aplikasi ini menyediakan berbagai pilihan musik dari berbagai genre, artis lokal maupun internasional, serta fitur pencarian yang memudahkan pengguna menemukan lagu yang diinginkan. Spotify memiliki tampilan yang sederhana dan mudah digunakan. Pengguna dapat membuat playlist sendiri, mengikuti playlist yang sudah tersedia, dan mendapatkan rekomendasi musikk.",5,2025-12-20 01:31:23
makin di-update malah makin boros memori internal HP.,1,2025-12-20 01:13:56
POKONYAA SUKA BANGET SAM SPOTIFY,5,2025-12-20 01:07:15
kenapa pas udah diupdate malah ga bisa dibuka? akun saya yang lama juga tidak bisa login. saya coba mendengarkan lagu tapi aplikasi tiba-tiba close sendiri,1,2025-12-20 01:06:10
gj ada lagu yang ga bisa di puter hama bet ni apk,1,2025-12-20 01:04:37
sangat memanjakan telinga semua jenis musik ada,5,2025-12-20 00:59:05
aplikasi kikir,1,2025-12-20 00:57:08
pretty good!,5,2025-12-20 00:49:17
bagus,5,2025-12-20 00:39:04
aplikasi ini bagus👍ദ്ദി˶˃ ᵕ ˂ )✧ദ്ദി(˵•̀ ᴗ -˵),5,2025-12-19 23:53:45
"Saat ingin memutar lagu, lagu nya gak bisa di putar tapi kalau lagu lain nya bisa",3,2025-12-19 23:51:49
keren👍,5,2025-12-19 23:46:55
kebanyakan iklan,1,2025-12-19 23:44:56
mntap,5,2025-12-19 23:18:56
Tidak bisa di update Tlg diperbaiki,5,2025-12-19 23:12:48
"suka banget kalo mutar music tapi masih ada lagunya, misalnya lagi main game. soundnya masih ada gitu loh suka dehh. ❗❤",5,2025-12-19 22:49:46
bagus semua lagunya dan Yaman lagunya ☺️,5,2025-12-19 22:48:16
Bagusmantap,5,2025-12-19 22:19:02
bagus dan lagunya enak banget,5,2025-12-19 22:09:06
kadang ngebug lagu nya gabisa diputer,3,2025-12-19 21:52:36
mantap pokoknya,5,2025-12-19 20:52:41
bagus,5,2025-12-19 20:47:01
sangat bagus,5,2025-12-19 20:11:27
DI UPGRADE APLIKASI MALAH ILANG SEMUA PLAYLIST SAYA !! DAN IKLAN LEBIH SERING MUNCUL !! UDAH GA ASIK LU !,1,2025-12-19 19:06:07
bagus,5,2025-12-19 18:56:05
menurut saya apk ini bagus,5,2025-12-19 18:10:54
sprtify sangat lah keren gudddddd,3,2025-12-19 17:57:28
😂,5,2025-12-19 17:43:19
bagus ahhh,5,2025-12-19 17:41:32
mantap,5,2025-12-19 17:40:19
"cinta bgt sama ni app, literally ni app kayak teman hidup akyuh, aku sedih aku ke ni app, aku seneng ke ni app, DAN LAIN LAIN AKU TETAP KESINI, omaigat semoga yang buat ni app masuk surga",5,2025-12-19 17:39:05
baguss,5,2025-12-19 17:11:27
bebas memilih lagu dari yg terbaru sampai yg lawas,5,2025-12-19 16:48:29
matap,4,2025-12-19 16:43:23
kenapa gua gak bisa denger lagu gua di playlist,1,2025-12-19 16:41:17
"kikir banget lama² ni app, iklan sampai 4 lama lama 10 aja iklan nya",1,2025-12-19 16:39:27
iklan g ngotak,1,2025-12-19 16:29:47
baguss banget lagu nya enak asikk,5,2025-12-19 16:23:46
"Banyak bener iklan nya, biasanya 3 ini malah 4.Mana rekomendasi nya ga banget, ga cocok ama lagu yg sering di setel.Tolong perbaikin lagi lah ya mentang mentang saya pengguna gratisan",1,2025-12-19 16:16:48
kikir jir segala harus premium,1,2025-12-19 15:56:49
bagus,5,2025-12-19 15:53:45
"iklan Sekarng makin Gila,masa dulu Sebelumnya iklan cuma keluar 2x,lah ini tahun ini update an ini iklan nyampe 4x,mohon min iklannya di kurangkan agar pengguna puas",4,2025-12-19 15:49:00
mantap,5,2025-12-19 15:40:17
"jelek gabisa milih lagu malah dipilihin acak , terus dipaksa premium , aplikasi kikir, padahal awalnya normal",1,2025-12-19 15:20:53
sekarang Spotify udah nggak semenyenangkan dulu iklannya tambah banyak dan sekarang ganti lagu pun udah dibatasi,3,2025-12-19 15:13:34
sumpah enak banget,5,2025-12-19 15:13:16
sangat bagus dan menyenangkan saat mw tidur atau dibuat ngegame,5,2025-12-19 15:02:18
good,5,2025-12-19 14:59:53
Enak Banget lagu Nya mantap tak kasih bintang 🌟🌟🌟 🌟🌟 5,5,2025-12-19 14:54:58
"bagus tapi pliss iklannya kurangin, saya tau saya ga orem tapi hargai😔",5,2025-12-19 14:54:54
bagus banget spotify bisa mengatasi kebosananku dengan berbagai lagu yang bagus,5,2025-12-19 14:54:45
kebanyakan premium ajg,1,2025-12-19 14:52:14
harus membayar untuk memilih musik lebih dari 6 kali,1,2025-12-19 14:38:46
Sangat terhibur tingkatkan selalu Good 👍👍👍🙏🙏🙏,5,2025-12-19 14:34:42
"akhir akhir ini terlalu banyak iklan, dan iklan nya terlalu lama, dulu iklan cuma 2 sekarang bisa sampai 4",1,2025-12-19 14:33:04
